id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,;;
"796,""Syakilla Khaira"",""Yakinlah, kalau kalian Ga konsisten... Berat badan yang udah turun... Naikknya Bakalan Banyakkk...dan kalian bakalan Ngerasaa kookkk naikkny banyak bgt 😭😂"",""UgzkGeWGxbqE_g-tYKN4AaABAg"","""",37,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzkGeWGxbqE_g-tYKN4AaABAg"",""2020-11-26 07:27:02"",2,""Yakinlah, kalau kalian Ga konsisten... Berat badan yang udah turun... Naikknya Bakalan Banyakkk...dan kalian bakalan Ngerasaa kookkk naikkny banyak bgt 😭😂"",""http://www.youtube.com/channel/UC4IhBTuJVm4mdTQsacp0cYQ"",";;
"797,""Nur Malia"",""Aku... Udah turun 13 kilo... Naik 3 kilo lagi... Huhuuu😭"",""UgzkGeWGxbqE_g-tYKN4AaABAg.9GWxmjIPCDe9QE3u7mBmrr"",""Syakilla Khaira"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzkGeWGxbqE_g-tYKN4AaABAg.9GWxmjIPCDe9QE3u7mBmrr"",""2021-07-25 13:37:35"",0,""Aku... Udah turun 13 kilo... Naik 3 kilo lagi... Huhuuu😭"",""http://www.youtube.com/channel/UCgrqGQwTYdAVmf3bJoO9ymg"",";;
"798,""Continuous Self-Improvement"",""Iya bener banget, yg penting sabar dan konsisten."",""UgzkGeWGxbqE_g-tYKN4AaABAg.9GWxmjIPCDe9GuMWZNt0No"",""Syakilla Khaira"",2,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzkGeWGxbqE_g-tYKN4AaABAg.9GWxmjIPCDe9GuMWZNt0No"",""2020-12-05 18:53:39"",0,""Iya bener banget, yg penting sabar dan konsisten."",""http://www.youtube.com/channel/UCi-1jOiATKz1gWR7TxfQMqQ"",";;
"799,""cici gemoy"",""Saya 2019 januari bb 110kg sekrg 73kg. Trus malah stag gk turun2 lagi. Kasi solusi donk mbak"",""UgyKHwfJ59kvAqgjhpd4AaABAg"","""",7,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyKHwfJ59kvAqgjhpd4AaABAg"",""2020-11-26 07:17:26"",7,""Saya 2019 januari bb 110kg sekrg 73kg. Trus malah stag gk turun2 lagi. Kasi solusi donk mbak"",""http://www.youtube.com/channel/UCK0f6_nKYr_uNjQgf1fIGrg"",";;
"800,""cici gemoy"",""@ais haura gk da mbak"",""UgyKHwfJ59kvAqgjhpd4AaABAg.9GWwgN8kltt9Gg7sjoZ_qM"",""cici gemoy"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyKHwfJ59kvAqgjhpd4AaABAg.9GWwgN8kltt9Gg7sjoZ_qM"",""2020-11-30 06:16:22"",0,""@ais haura gk da mbak"",""http://www.youtube.com/channel/UCK0f6_nKYr_uNjQgf1fIGrg"",";;
"801,""ais haura"",""ada cheating day g mbak?"",""UgyKHwfJ59kvAqgjhpd4AaABAg.9GWwgN8kltt9Ge1MphweBb"",""cici gemoy"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyKHwfJ59kvAqgjhpd4AaABAg.9GWwgN8kltt9Ge1MphweBb"",""2020-11-29 10:40:58"",0,""ada cheating day g mbak?"",""http://www.youtube.com/channel/UCsGP_7t7SD-bXTrTP-GB22g"",";;
"802,""cici gemoy"",""@cnr mungkin juga ya sist"",""UgyKHwfJ59kvAqgjhpd4AaABAg.9GWwgN8kltt9GbB0O2QIvs"",""cici gemoy"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyKHwfJ59kvAqgjhpd4AaABAg.9GWwgN8kltt9GbB0O2QIvs"",""2020-11-28 08:07:34"",0,""@cnr mungkin juga ya sist"",""http://www.youtube.com/channel/UCK0f6_nKYr_uNjQgf1fIGrg"",";;
"803,""cnr"",""Coba ke dr gizi kak. Biasanya di rusakin dulu. Baru mulai diet lagi."",""UgyKHwfJ59kvAqgjhpd4AaABAg.9GWwgN8kltt9GaVg-P1a9w"",""cici gemoy"",2,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyKHwfJ59kvAqgjhpd4AaABAg.9GWwgN8kltt9GaVg-P1a9w"",""2020-11-28 01:48:54"",0,""Coba ke dr gizi kak. Biasanya di rusakin dulu. Baru mulai diet lagi."",""http://www.youtube.com/channel/UCkj4--hA-1DgVS8KHt7_IJQ"",";;
"804,""Rinjani Ainun Navis"",""Masyaa Alloh hebaaat"",""UgyKHwfJ59kvAqgjhpd4AaABAg.9GWwgN8kltt9GZdRqyglyU"",""cici gemoy"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyKHwfJ59kvAqgjhpd4AaABAg.9GWwgN8kltt9GZdRqyglyU"",""2020-11-27 08:27:00"",0,""Masyaa Alloh hebaaat"",""http://www.youtube.com/channel/UCucBA8qDTlg-m11lx6cG_QQ"",";;
"805,""vinafh H"",""ttep semangat pejuaang dieet pasti bisaaa💪"",""UgyCkPuOTcLVrkJzPM14AaABAg"","""",16,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyCkPuOTcLVrkJzPM14AaABAg"",""2020-11-26 07:15:38"",1,""ttep semangat pejuaang dieet pasti bisaaa💪"",""http://www.youtube.com/channel/UCqIXn_Sm55O206KDSl5IpAg"",";;
"806,""SKWAD Fitness"",""Yupp pasti bisaaa~ ayooo berjuang bersama :)"",""UgyCkPuOTcLVrkJzPM14AaABAg.9GWwUG3WmwV9GWx50tOgmP"",""vinafh H"",4,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyCkPuOTcLVrkJzPM14AaABAg.9GWwUG3WmwV9GWx50tOgmP"",""2020-11-26 07:20:55"",0,""Yupp pasti bisaaa~ ayooo berjuang bersama :)"",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"807,""5B_Mega Lestari"",""Terharu bangt sama ceritanyaaa semangaat kakaakk🥰"",""Ugzyu1G24_ymagTuaGh4AaABAg"","""",5,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugzyu1G24_ymagTuaGh4AaABAg"",""2020-11-26 07:15:14"",1,""Terharu bangt sama ceritanyaaa semangaat kakaakk🥰"",""http://www.youtube.com/channel/UCUtKxrcKPMml3Hp_L2jmgwQ"",";;
"808,""SKWAD Fitness"",""Thank you Kak Mega :) Semangat juga yaaa ka Mega"",""Ugzyu1G24_ymagTuaGh4AaABAg.9GWwRHwQOao9GWx1tboUcB"",""5B_Mega Lestari"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugzyu1G24_ymagTuaGh4AaABAg.9GWwRHwQOao9GWx1tboUcB"",""2020-11-26 07:20:30"",0,""Thank you Kak Mega :) Semangat juga yaaa ka Mega"",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"809,""5B_Mega Lestari"",""Emg serbasaalah si gemuk di komen kurus di komen huhu:( buliying emg buat mental down bgt:("",""Ugy_2LqTNfSIlJ7YSfR4AaABAg"","""",110,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugy_2LqTNfSIlJ7YSfR4AaABAg"",""2020-11-26 07:13:59"",12,""Emg serbasaalah si gemuk di komen kurus di komen huhu:( buliying emg buat mental down bgt:("",""http://www.youtube.com/channel/UCUtKxrcKPMml3Hp_L2jmgwQ"",";;
"810,""5B_Mega Lestari"",""Kata Adinda 🤗"",""Ugy_2LqTNfSIlJ7YSfR4AaABAg.9GWwI61VK_Q9JSC_cLAjkB"",""5B_Mega Lestari"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugy_2LqTNfSIlJ7YSfR4AaABAg.9GWwI61VK_Q9JSC_cLAjkB"",""2021-02-07 00:43:02"",0,""Kata Adinda 🤗"",""http://www.youtube.com/channel/UCUtKxrcKPMml3Hp_L2jmgwQ"",";;
"811,""secangkir kopi"",""Smangat syang"",""Ugy_2LqTNfSIlJ7YSfR4AaABAg.9GWwI61VK_Q9Hn0QJmwZu5"",""5B_Mega Lestari"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugy_2LqTNfSIlJ7YSfR4AaABAg.9GWwI61VK_Q9Hn0QJmwZu5"",""2020-12-27 18:57:16"",0,""Smangat syang"",""http://www.youtube.com/channel/UCc0avMctDnfUGNov9ST0FAA"",";;
"812,""Cahya Aryanto"",""Intinya punya badan yang sedang2 aja tidak gemuk tidak kurus yang penting atur pola makan Jagan berlebihan dan olahraga juga biar sehat."",""Ugy_2LqTNfSIlJ7YSfR4AaABAg.9GWwI61VK_Q9GuNOCZDGOp"",""5B_Mega Lestari"",2,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugy_2LqTNfSIlJ7YSfR4AaABAg.9GWwI61VK_Q9GuNOCZDGOp"",""2020-12-05 19:01:15"",0,""Intinya punya badan yang sedang2 aja tidak gemuk tidak kurus yang penting atur pola makan Jagan berlebihan dan olahraga juga biar sehat."",""http://www.youtube.com/channel/UCjEhf1hpwQ_cLNb-pvREuhQ"",";;
"813,""Continuous Self-Improvement"",""Jangan pikirin komentar orang, karena kita ingin mengejar sehat dan fit bukan mengejar pujian orang lain. Aku udah turun 15 kg dalam 5 bulan, ketika cerita ke temen ditanggapinnya """"kok belum keliatan perubahannya?"""" Diriku yg dulu pasti putus asa banget, ya ampun turun 15kg dibilang gak ada perubahan...🥴😢. Tapi karena yang skrg aku udah motivasinya untuk menjaga tubuh yang sudah dikaruniakan Allah SWT, jadinya santai aja dibilangin ky gitu. Jawab aja: """"yah kan masih berkilogram2 lagi baru jadi langsing, makanya belom keliatan."""" Yang penting sabar dan konsisten, kalo motivasi kita untuk mendapat pujian pasti kezzel kalo udah usaha keras gak dipuji. Tapi kalo motivasinya demi menghargai pemberian Allah (i.e. tubuh dan kesehatan kita), pasti bullyan dan komenan orang gak akan membuat kita putus asa. Semangat yaaa.."",""Ugy_2LqTNfSIlJ7YSfR4AaABAg.9GWwI61VK_Q9GuMLSU4XJ7"",""5B_Mega Lestari"",3,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugy_2LqTNfSIlJ7YSfR4AaABAg.9GWwI61VK_Q9GuMLSU4XJ7"",""2020-12-05 18:52:08"",0,""Jangan pikirin komentar orang, karena kita ingin mengejar sehat dan fit bukan mengejar pujian orang lain. Aku udah turun 15 kg dalam 5 bulan, ketika cerita ke temen ditanggapinnya """"kok belum keliatan perubahannya?"""" Diriku yg dulu pasti putus asa banget, ya ampun turun 15kg dibilang gak ada perubahan...🥴😢. Tapi karena yang skrg aku udah motivasinya untuk menjaga tubuh yang sudah dikaruniakan Allah SWT, jadinya santai aja dibilangin ky gitu. Jawab aja: """"yah kan masih berkilogram2 lagi baru jadi langsing, makanya belom keliatan."""" Yang penting sabar dan konsisten, kalo motivasi kita untuk mendapat pujian pasti kezzel kalo udah usaha keras gak dipuji. Tapi kalo motivasinya demi menghargai pemberian Allah (i.e. tubuh dan kesehatan kita), pasti bullyan dan komenan orang gak akan membuat kita putus asa. Semangat yaaa.."",""http://www.youtube.com/channel/UCi-1jOiATKz1gWR7TxfQMqQ"",";;
"814,""Aisyah maulana"",""@Leni Prastiana ternyata ada temen nya,,😄 diem""""tau"""" kurus,, hhh"",""Ugy_2LqTNfSIlJ7YSfR4AaABAg.9GWwI61VK_Q9GiajruTEiO"",""5B_Mega Lestari"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugy_2LqTNfSIlJ7YSfR4AaABAg.9GWwI61VK_Q9GiajruTEiO"",""2020-12-01 05:15:47"",0,""@Leni Prastiana ternyata ada temen nya,,😄 diem""""tau"""" kurus,, hhh"",""http://www.youtube.com/channel/UCOzsQ4Mep1u2INNTRmPQsFQ"",";;
"815,""Nancy Niel"",""Gara2 tik tok saya kenalll mbaknnya"",""Ugx9TtKZRte-4o3nBH14AaABAg"","""",14,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugx9TtKZRte-4o3nBH14AaABAg"",""2020-11-26 07:13:40"",1,""Gara2 tik tok saya kenalll mbaknnya"",""http://www.youtube.com/channel/UC9Xw6zI-W5FwANg7AHOIfig"",";;
"816,""SKWAD Fitness"",""Yeay!! Halo kak Nancy~"",""Ugx9TtKZRte-4o3nBH14AaABAg.9GWwFqu5-0S9GWx3UsVNtT"",""Nancy Niel"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugx9TtKZRte-4o3nBH14AaABAg.9GWwFqu5-0S9GWx3UsVNtT"",""2020-11-26 07:20:43"",0,""Yeay!! Halo kak Nancy~"",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"817,""Mba Ratna 99"",""Bismillahirrahmanirrahim smoga diet ku berhasil"",""UgyTeZ3mxKs8wSIuXQ94AaABAg"","""",2,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyTeZ3mxKs8wSIuXQ94AaABAg"",""2020-11-26 07:11:36"",1,""Bismillahirrahmanirrahim smoga diet ku berhasil"",""http://www.youtube.com/channel/UC1-qO0HR5WohYsXafIZ_Esg"",";;
"818,""SKWAD Fitness"",""Aamiinn. Semoga berhasil ya kak Ratna :D"",""UgyTeZ3mxKs8wSIuXQ94AaABAg.9GWw0hTXQC59GWwhvDBQM4"",""Mba Ratna 99"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyTeZ3mxKs8wSIuXQ94AaABAg.9GWw0hTXQC59GWwhvDBQM4"",""2020-11-26 07:17:38"",0,""Aamiinn. Semoga berhasil ya kak Ratna :D"",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"819,""mEga _Af"",""Jempol nya mana pejuang Sehat^^ Bismillah Yukk sm"""" berjuang"",""UgyxT1f8jUlvRruYAKF4AaABAg"","""",365,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyxT1f8jUlvRruYAKF4AaABAg"",""2020-11-26 07:11:16"",5,""Jempol nya mana pejuang Sehat^^ Bismillah Yukk sm"""" berjuang"",""http://www.youtube.com/channel/UCIqAE5g9kC8jMqMiAfzMFqw"",";;
"820,""Neneng Yuyanti"",""Bismillah ya Allah pengen sehat"",""UgyxT1f8jUlvRruYAKF4AaABAg.9GWvzCUjTv69OxGBSFUDeE"",""mEga _Af"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyxT1f8jUlvRruYAKF4AaABAg.9GWvzCUjTv69OxGBSFUDeE"",""2021-06-23 19:07:13"",0,""Bismillah ya Allah pengen sehat"",""http://www.youtube.com/channel/UC6wStuAjAzxqAmTTnlW94Zg"",";;
"821,""Nisa"",""Semangat"",""UgyxT1f8jUlvRruYAKF4AaABAg.9GWvzCUjTv69H4Q34jbDPd"",""mEga _Af"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyxT1f8jUlvRruYAKF4AaABAg.9GWvzCUjTv69H4Q34jbDPd"",""2020-12-10 01:56:13"",0,""Semangat"",""http://www.youtube.com/channel/UC0eWQ-bXyvi-nJJB55jwIcQ"",";;
"822,""mEga _Af"",""@SKWAD Fitness 💜 Mau punya badan kek kak tia😊"",""UgyxT1f8jUlvRruYAKF4AaABAg.9GWvzCUjTv69GXB5cx3boN"",""mEga _Af"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyxT1f8jUlvRruYAKF4AaABAg.9GWvzCUjTv69GXB5cx3boN"",""2020-11-26 09:32:05"",0,""@SKWAD Fitness 💜 Mau punya badan kek kak tia😊"",""http://www.youtube.com/channel/UCIqAE5g9kC8jMqMiAfzMFqw"",";;
"823,""Cahya Aryanto"",""👈 Ayolah mampir ke channelku."",""UgyxT1f8jUlvRruYAKF4AaABAg.9GWvzCUjTv69GX6QtPLzMW"",""mEga _Af"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyxT1f8jUlvRruYAKF4AaABAg.9GWvzCUjTv69GX6QtPLzMW"",""2020-11-26 08:51:17"",0,""👈 Ayolah mampir ke channelku."",""http://www.youtube.com/channel/UCjEhf1hpwQ_cLNb-pvREuhQ"",";;
"824,""SKWAD Fitness"",""Yuk bisa yuk!"",""UgyxT1f8jUlvRruYAKF4AaABAg.9GWvzCUjTv69GWwg8dPx27"",""mEga _Af"",6,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyxT1f8jUlvRruYAKF4AaABAg.9GWvzCUjTv69GWwg8dPx27"",""2020-11-26 07:17:23"",0,""Yuk bisa yuk!"",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"825,""Mutiaaaa"",""KAK VINDI😍❤!"",""UgyhJ1DbbeYmGxIYy4Z4AaABAg"","""",2,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyhJ1DbbeYmGxIYy4Z4AaABAg"",""2020-11-26 07:10:00"",2,""KAK VINDI😍❤!"",""http://www.youtube.com/channel/UCw1_5H_9EjpJ0QXC_wxRyIA"",";;
"826,""Vind Kipin"",""😍😍😍"",""UgyhJ1DbbeYmGxIYy4Z4AaABAg.9GWvpzPtmdp9GX312ZSW0G"",""Mutiaaaa"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyhJ1DbbeYmGxIYy4Z4AaABAg.9GWvpzPtmdp9GX312ZSW0G"",""2020-11-26 08:21:33"",0,""😍😍😍"",""http://www.youtube.com/channel/UCXcHQPH3mRUTv75BhsDCixg"",";;
"827,""SKWAD Fitness"",""Yeayy! halo kak Mutia :D"",""UgyhJ1DbbeYmGxIYy4Z4AaABAg.9GWvpzPtmdp9GWx0NpJ1rI"",""Mutiaaaa"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyhJ1DbbeYmGxIYy4Z4AaABAg.9GWvpzPtmdp9GWx0NpJ1rI"",""2020-11-26 07:20:17"",0,""Yeayy! halo kak Mutia :D"",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"828,""Maretina Wulandari"",""Pola makan dan olahraga dalam 1 bulan lebih aq bisa turun 8 kg begitu ga kerja di rumah males gerak makan ga terkontrol dalam hitungan hari bisa naik 2 kg 😢"",""UgzGLsMiI1Ni4Bpmt6t4AaABAg"","""",3,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzGLsMiI1Ni4Bpmt6t4AaABAg"",""2020-11-26 07:09:54"",2,""Pola makan dan olahraga dalam 1 bulan lebih aq bisa turun 8 kg begitu ga kerja di rumah males gerak makan ga terkontrol dalam hitungan hari bisa naik 2 kg 😢"",""http://www.youtube.com/channel/UCGDqFFoFfz4qx3niWtRCnIA"",";;
"829,""ciq"",""Byk bgt ka sebulan 8kg. Agenda diet mkn  olga nya apa aja kak???"",""UgzGLsMiI1Ni4Bpmt6t4AaABAg.9GWvpHkcIO69GWyDoOCKcj"",""Maretina Wulandari"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzGLsMiI1Ni4Bpmt6t4AaABAg.9GWvpHkcIO69GWyDoOCKcj"",""2020-11-26 07:30:52"",0,""Byk bgt ka sebulan 8kg. Agenda diet mkn  olga nya apa aja kak???"",""http://www.youtube.com/channel/UCwWt5qPzyorMdGzUjxVUlLQ"",";;
"830,""SKWAD Fitness"",""Yuk pantengin terus SKWAD Fitness dan mulai #OlahragaDiRumah ya kak agar berat badannya bisa terkontrol dengan baik~"",""UgzGLsMiI1Ni4Bpmt6t4AaABAg.9GWvpHkcIO69GWwrgMrTf2"",""Maretina Wulandari"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzGLsMiI1Ni4Bpmt6t4AaABAg.9GWvpHkcIO69GWwrgMrTf2"",""2020-11-26 07:18:58"",0,""Yuk pantengin terus SKWAD Fitness dan mulai #OlahragaDiRumah ya kak agar berat badannya bisa terkontrol dengan baik~"",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"831,""Fidiyah Rahmawati"",""Yess tujuan utama nya untuk kesehatan 💪 Yang lagi mengubah pola makan dan pola hidup semangatttt yukkkk. Kita pasti bisa ! 💪💪💪"",""Ugz_Q5oBdtnAyfLyXJt4AaABAg"","""",51,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugz_Q5oBdtnAyfLyXJt4AaABAg"",""2020-11-26 07:09:50"",2,""Yess tujuan utama nya untuk kesehatan 💪 Yang lagi mengubah pola makan dan pola hidup semangatttt yukkkk. Kita pasti bisa ! 💪💪💪"",""http://www.youtube.com/channel/UCtVZu0FVjhnmfm60-VILoxw"",";;
"832,""sujani"",""Q"",""Ugz_Q5oBdtnAyfLyXJt4AaABAg.9GWvoiqe2CX9Jm1YEJ03rT"",""Fidiyah Rahmawati"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugz_Q5oBdtnAyfLyXJt4AaABAg.9GWvoiqe2CX9Jm1YEJ03rT"",""2021-02-15 02:50:38"",0,""Q"",""http://www.youtube.com/channel/UCIC7xdA-4_LJChYZosfdpiA"",";;
"833,""SKWAD Fitness"",""Yup bener banget! Yuk bisa yuk semangatt!"",""Ugz_Q5oBdtnAyfLyXJt4AaABAg.9GWvoiqe2CX9GWwjnDZ78y"",""Fidiyah Rahmawati"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugz_Q5oBdtnAyfLyXJt4AaABAg.9GWvoiqe2CX9GWwjnDZ78y"",""2020-11-26 07:17:53"",0,""Yup bener banget! Yuk bisa yuk semangatt!"",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"834,""INTAN TUGAS_KULIAH"",""Semangat Bismillah yang mau diet"",""UgyrNY8h99E3ZB09FAV4AaABAg"","""",10,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyrNY8h99E3ZB09FAV4AaABAg"",""2020-11-26 07:07:48"",2,""Semangat Bismillah yang mau diet"",""http://www.youtube.com/channel/UCxdXN85uIxri8r-vEPUz60w"",";;
"835,""INTAN TUGAS_KULIAH"",""Bb ku 54 tinggiku 162 harus nurunin nih kak :) semenjak lockdown nih jadi embem"",""UgyrNY8h99E3ZB09FAV4AaABAg.9GWv_toRs2h9GWxZ5dQOq-"",""INTAN TUGAS_KULIAH"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyrNY8h99E3ZB09FAV4AaABAg.9GWv_toRs2h9GWxZ5dQOq-"",""2020-11-26 07:25:02"",0,""Bb ku 54 tinggiku 162 harus nurunin nih kak :) semenjak lockdown nih jadi embem"",""http://www.youtube.com/channel/UCxdXN85uIxri8r-vEPUz60w"",";;
"836,""SKWAD Fitness"",""Semangat kak Intan :)"",""UgyrNY8h99E3ZB09FAV4AaABAg.9GWv_toRs2h9GWw_otuAYR"",""INTAN TUGAS_KULIAH"",3,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyrNY8h99E3ZB09FAV4AaABAg.9GWv_toRs2h9GWw_otuAYR"",""2020-11-26 07:16:32"",0,""Semangat kak Intan :)"",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"837,""Yeni Krisdayanti"",""Bismillah, semoga dietku berhasil"",""UgzcV3fHfwYV0yttAUN4AaABAg"","""",3,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzcV3fHfwYV0yttAUN4AaABAg"",""2020-11-26 07:06:10"",2,""Bismillah, semoga dietku berhasil"",""http://www.youtube.com/channel/UCOH5xagEaoGBvfVFTWoiAPQ"",";;
"838,""Nurul Rul"",""Aamiin yu semangat ka... Kita bareng2 diet.ada no wa g ka biar kita bisa saling sharing atw jalin silahturahmi yg asik"",""UgzcV3fHfwYV0yttAUN4AaABAg.9GWvOvNEBR79Gd9bsLoaFy"",""Yeni Krisdayanti"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzcV3fHfwYV0yttAUN4AaABAg.9GWvOvNEBR79Gd9bsLoaFy"",""2020-11-29 02:33:50"",0,""Aamiin yu semangat ka... Kita bareng2 diet.ada no wa g ka biar kita bisa saling sharing atw jalin silahturahmi yg asik"",""http://www.youtube.com/channel/UC6NCI_uS-Yq9FElhgYoIxcg"",";;
"839,""SKWAD Fitness"",""Aamiinn! Semangat kak Yeni :)"",""UgzcV3fHfwYV0yttAUN4AaABAg.9GWvOvNEBR79GWwas1dzgA"",""Yeni Krisdayanti"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzcV3fHfwYV0yttAUN4AaABAg.9GWvOvNEBR79GWwas1dzgA"",""2020-11-26 07:16:40"",0,""Aamiinn! Semangat kak Yeni :)"",""http://www.youtube.com/channel/UCwjRtYeHwmzKBPoIMax7StQ"",";;
"840,""Rachmad Algani"",""Yuk semangat pejuang diet! Semoga 2021 bisa kaya ka vindi, like yang setuju~"",""UgyWKjsxg0_a4UkREpZ4AaABAg"","""",922,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyWKjsxg0_a4UkREpZ4AaABAg"",""2020-11-26 07:06:10"",5,""Yuk semangat pejuang diet! Semoga 2021 bisa kaya ka vindi, like yang setuju~"",""http://www.youtube.com/channel/UCTW3UNFAtKVk5kpS86jRh5A"",";;
"841,""Usna Usna"",""Semoga tahun 2022 ini berat badan saya turun Amin"",""UgyWKjsxg0_a4UkREpZ4AaABAg.9GWvOvAbN999es3esQ4KTv"",""Rachmad Algani"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyWKjsxg0_a4UkREpZ4AaABAg.9GWvOvAbN999es3esQ4KTv"",""2022-08-18 07:35:16"",0,""Semoga tahun 2022 ini berat badan saya turun Amin"",""http://www.youtube.com/channel/UCD9o-gw92n7_dmqA9gvw4VQ"",";;
"842,""Explore All Music"",""Semangaaaaar terus bismillah!"",""UgyWKjsxg0_a4UkREpZ4AaABAg.9GWvOvAbN999LiA3TEVgUS"",""Rachmad Algani"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyWKjsxg0_a4UkREpZ4AaABAg.9GWvOvAbN999LiA3TEVgUS"",""2021-04-04 08:50:54"",0,""Semangaaaaar terus bismillah!"",""http://www.youtube.com/channel/UCZ3_6CvyFhZFwRHAX_aIHKg"",";;
"843,""Rini DY"",""@luna ramadhani sumpah bener banget. Pengen ngikutin model jadi aneh bgt"",""UgyWKjsxg0_a4UkREpZ4AaABAg.9GWvOvAbN999IC9Hs-8lgI"",""Rachmad Algani"",5,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyWKjsxg0_a4UkREpZ4AaABAg.9GWvOvAbN999IC9Hs-8lgI"",""2021-01-06 22:35:01"",0,""@luna ramadhani sumpah bener banget. Pengen ngikutin model jadi aneh bgt"",""http://www.youtube.com/channel/UCz0k8lU2jOgjQvOqHryEEvg"",";;
"844,""luna ramadhani"",""@SKWAD Fitness SEDIH BGT KALO MAU PAKE BAJU YANG BAGUS BAGUS JADI ANEH😭😭😭"",""UgyWKjsxg0_a4UkREpZ4AaABAg.9GWvOvAbN999GXHN8HHT9F"",""Rachmad Algani"",16,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyWKjsxg0_a4UkREpZ4AaABAg.9GWvOvAbN999GXHN8HHT9F"",""2020-11-26 10:26:54"",0,""@SKWAD Fitness SEDIH BGT KALO MAU PAKE BAJU YANG BAGUS BAGUS JADI ANEH😭😭😭"",""http://www.youtube.com/channel/UCgGRanwyDZYNmkPwdCMfSVw"",";;
